"id","age","age2","male","married","educ","hhsize","village","disability","employ","wage","ln_wage","age_before","age2_before"
422511,36,1296,1,1,12,3,1,NA,NA,NA,NA,36,1296
422512,35,1225,0,1,12,3,1,NA,NA,NA,NA,35,1225
423001,68,4624,1,1,6,2,1,NA,NA,NA,NA,68,4624
423002,69,4761,0,1,6,2,1,NA,NA,NA,NA,69,4761
423211,32,1024,0,1,12,3,NA,NA,NA,NA,NA,32,1024
423212,36,1296,1,1,12,3,NA,NA,NA,NA,NA,36,1296
424001,64,4096,1,1,6,2,1,NA,NA,NA,NA,64,4096
424002,63,3969,0,1,6,2,1,NA,NA,NA,NA,63,3969
424006,28,784,1,0,12,2,1,NA,NA,NA,NA,28,784
424221,34,1156,0,1,12,3,NA,NA,NA,NA,NA,34,1156
424222,37,1369,1,1,12,3,NA,NA,NA,NA,NA,37,1369
425001,74,5476,1,0,9,2,1,NA,NA,NA,NA,74,5476
425311,40,1600,1,1,9,3,1,NA,NA,NA,NA,40,1600
425312,40,1600,0,1,12,3,1,NA,NA,NA,NA,40,1600
4260015,24,576,0,1,12,4,1,NA,NA,NA,NA,24,576
426006,32,1024,1,1,9,4,1,NA,NA,NA,NA,32,1024
426411,56,3136,0,0,6,3,1,NA,NA,NA,NA,56,3136
426412,20,400,1,0,12,3,1,NA,NA,NA,NA,20,400
426421,35,1225,1,1,6,3,1,NA,NA,NA,NA,35,1225
426422,32,1024,0,1,6,3,1,NA,NA,NA,NA,32,1024
427004,22,484,1,0,0,2,1,NA,NA,NA,NA,22,484
427411,44,1936,1,1,6,3,1,NA,NA,NA,NA,44,1936
427412,18,324,1,0,12,3,1,NA,NA,NA,NA,18,324
427413,16,256,1,0,9,3,1,NA,NA,NA,NA,16,256
427415,37,1369,0,1,9,3,1,NA,NA,NA,NA,37,1369
428001,80,6400,1,0,6,2,1,NA,NA,NA,NA,80,6400
428004,33,1089,0,0,9,2,1,NA,NA,NA,NA,33,1089
428511,15,225,0,0,12,2,1,NA,NA,NA,NA,15,225
429001,64,4096,1,1,6,2,1,NA,NA,NA,NA,64,4096
429002,60,3600,0,1,6,2,1,NA,NA,NA,NA,60,3600
429004,32,1024,0,0,12,2,1,NA,NA,NA,NA,32,1024
429511,30,900,1,1,12,2,1,NA,NA,NA,NA,30,900
429512,22,484,0,1,16,2,1,NA,NA,NA,NA,22,484
430221,52,2704,1,1,12,4,NA,NA,NA,NA,NA,52,2704
430222,40,1600,0,1,12,4,NA,NA,NA,NA,NA,40,1600
430225,15,225,0,0,12,4,NA,NA,NA,NA,NA,15,225
501002,87,7569,0,0,0,2,0,NA,NA,NA,NA,87,7569
501004,57,3249,0,1,12,2,0,NA,NA,NA,NA,57,3249
501005,54,2916,1,1,6,2,0,NA,NA,NA,NA,54,2916
501311,48,2304,1,1,16,3,0,NA,NA,NA,NA,48,2304
501312,41,1681,0,1,16,3,0,NA,NA,NA,NA,41,1681
503001,51,2601,0,0,6,2,0,NA,NA,NA,NA,51,2601
503003,17,289,1,0,12,2,0,NA,NA,NA,NA,17,289
503006,15,225,0,0,12,2,0,NA,NA,NA,NA,15,225
503411,34,1156,1,1,9,2,0,NA,NA,NA,NA,34,1156
503412,29,841,0,1,6,2,0,NA,NA,NA,NA,29,841
504009,36,1296,0,0,12,2,0,NA,NA,NA,NA,36,1296
504413,32,1024,1,1,12,3,0,NA,NA,NA,NA,32,1024
504417,23,529,0,1,9,3,0,NA,NA,NA,NA,23,529
504421,30,900,1,1,12,2,0,NA,NA,NA,NA,30,900
504422,28,784,0,1,12,2,0,NA,NA,NA,NA,28,784
505001,57,3249,1,1,9,3,0,NA,NA,NA,NA,57,3249
505002,56,3136,0,1,6,3,0,NA,NA,NA,NA,56,3136
505003,16,256,1,0,12,3,0,NA,NA,NA,NA,16,256
506001,56,3136,1,1,6,2,0,NA,NA,NA,NA,56,3136
506002,49,2401,0,1,6,2,0,NA,NA,NA,NA,49,2401
506007,16,256,1,0,0,2,0,NA,NA,NA,NA,16,256
506411,36,1296,1,1,12,3,0,NA,NA,NA,NA,36,1296
506412,29,841,0,1,12,3,0,NA,NA,NA,NA,29,841
506511,33,1089,1,1,9,2,0,NA,NA,NA,NA,33,1089
506512,24,576,0,1,9,2,0,NA,NA,NA,NA,24,576
507001,65,4225,1,1,6,2,0,NA,NA,NA,NA,65,4225
507002,59,3481,0,1,6,2,0,NA,NA,NA,NA,59,3481
508002,63,3969,1,1,6,2,0,NA,NA,NA,NA,63,3969
508003,59,3481,0,1,6,2,0,NA,NA,NA,NA,59,3481
509001,70,4900,1,1,6,3,0,NA,NA,NA,NA,70,4900
5090015,16,256,0,0,12,3,0,NA,NA,NA,NA,16,256
509002,64,4096,0,1,6,3,0,NA,NA,NA,NA,64,4096
509411,27,729,1,0,6,2,0,NA,NA,NA,NA,27,729
509511,40,1600,1,1,9,2,0,NA,NA,NA,NA,40,1600
509512,31,961,0,1,9,2,0,NA,NA,NA,NA,31,961
509521,26,676,1,1,16,2,0,NA,NA,NA,NA,26,676
509522,22,484,0,1,12,2,0,NA,NA,NA,NA,22,484
509533,17,289,1,0,NA,2,0,NA,NA,NA,NA,17,289
510001,48,2304,1,1,6,2,0,NA,NA,NA,NA,48,2304
510002,52,2704,0,1,6,2,0,NA,NA,NA,NA,52,2704
510005,21,441,1,0,6,2,0,NA,NA,NA,NA,21,441
510411,27,729,1,1,6,2,0,NA,NA,NA,NA,27,729
510412,27,729,0,1,6,2,0,NA,NA,NA,NA,27,729
511004,59,3481,1,1,6,3,0,NA,NA,NA,NA,59,3481
511005,54,2916,0,1,6,3,0,NA,NA,NA,NA,54,2916
511006,26,676,0,1,12,3,0,NA,NA,NA,NA,26,676
511008,32,1024,1,1,12,3,0,NA,NA,NA,NA,32,1024
511111,48,2304,1,1,9,3,0,NA,NA,NA,NA,48,2304
511112,44,1936,0,1,6,3,0,NA,NA,NA,NA,44,1936
511114,16,256,0,0,12,3,0,NA,NA,NA,NA,16,256
5130012,19,361,0,0,16,3,0,NA,NA,NA,NA,19,361
5130013,22,484,1,0,NA,3,0,NA,NA,NA,NA,22,484
513005,78,6084,0,1,6,3,0,NA,NA,NA,NA,78,6084
513122,31,961,1,1,6,3,0,NA,NA,NA,NA,31,961
513123,35,1225,0,1,6,3,0,NA,NA,NA,NA,35,1225
513411,52,2704,1,1,12,3,0,NA,NA,NA,NA,52,2704
513412,44,1936,0,1,0,3,0,NA,NA,NA,NA,44,1936
513416,24,576,1,0,0,3,0,NA,NA,NA,NA,24,576
513511,19,361,1,1,12,2,0,NA,NA,NA,NA,19,361
513512,19,361,0,1,12,2,0,NA,NA,NA,NA,19,361
514001,68,4624,1,1,6,2,0,NA,NA,NA,NA,68,4624
514002,63,3969,0,1,6,2,0,NA,NA,NA,NA,63,3969
514311,39,1521,1,1,6,3,0,NA,NA,NA,NA,39,1521
514312,40,1600,0,1,6,3,0,NA,NA,NA,NA,40,1600
514411,32,1024,1,1,12,2,0,NA,NA,NA,NA,32,1024
514412,32,1024,0,1,12,2,0,NA,NA,NA,NA,32,1024
514421,32,1024,1,1,12,3,0,NA,NA,NA,NA,32,1024
514422,30,900,0,1,12,3,0,NA,NA,NA,NA,30,900
514513,28,784,0,1,12,2,0,NA,NA,NA,NA,28,784
514514,28,784,1,1,12,2,0,NA,NA,NA,NA,28,784
515001,45,2025,1,1,12,2,0,NA,NA,NA,NA,45,2025
515002,44,1936,0,1,12,2,0,NA,NA,NA,NA,44,1936
515003,17,289,1,0,12,2,0,NA,NA,NA,NA,17,289
516001,54,2916,1,1,6,2,0,NA,NA,NA,NA,54,2916
516002,51,2601,0,1,6,2,0,NA,NA,NA,NA,51,2601
516005,29,841,1,0,6,2,0,NA,NA,NA,NA,29,841
516006,23,529,1,0,9,2,0,NA,NA,NA,NA,23,529
516411,43,1849,1,1,9,3,0,NA,NA,NA,NA,43,1849
516412,32,1024,0,1,9,3,0,NA,NA,NA,NA,32,1024
516413,15,225,1,0,6,3,0,NA,NA,NA,NA,15,225
516421,36,1296,1,1,6,3,0,NA,NA,NA,NA,36,1296
516422,30,900,0,1,NA,3,0,NA,NA,NA,NA,30,900
516511,27,729,1,1,9,2,0,NA,NA,NA,NA,27,729
516512,20,400,0,1,12,2,0,NA,NA,NA,NA,20,400
517001,66,4356,1,1,6,2,0,NA,NA,NA,NA,66,4356
517002,51,2601,0,1,12,2,0,NA,NA,NA,NA,51,2601
517004,26,676,1,0,12,2,0,NA,NA,NA,NA,26,676
517411,29,841,1,1,12,3,0,NA,NA,NA,NA,29,841
517413,27,729,0,1,0,3,0,NA,NA,NA,NA,27,729
518001,58,3364,1,1,6,2,0,NA,NA,NA,NA,58,3364
518002,56,3136,0,1,6,2,0,NA,NA,NA,NA,56,3136
518007,22,484,0,0,0,2,0,NA,NA,NA,NA,22,484
518008,15,225,1,0,0,2,0,NA,NA,NA,NA,15,225
518511,37,1369,0,1,6,2,0,NA,NA,NA,NA,37,1369
518512,43,1849,1,1,12,2,0,NA,NA,NA,NA,43,1849
518513,16,256,1,0,12,2,0,NA,NA,NA,NA,16,256
518521,30,900,1,1,6,2,0,NA,NA,NA,NA,30,900
518522,27,729,0,1,12,2,0,NA,NA,NA,NA,27,729
520001,58,3364,1,1,6,2,0,NA,NA,NA,NA,58,3364
520002,49,2401,0,1,12,2,0,NA,NA,NA,NA,49,2401
520004,28,784,1,0,9,2,0,NA,NA,NA,NA,28,784
520005,24,576,0,0,16,2,0,NA,NA,NA,NA,24,576
520006,20,400,1,0,9,2,0,NA,NA,NA,NA,20,400
520007,19,361,1,0,12,2,0,NA,NA,NA,NA,19,361
520008,16,256,0,0,12,2,0,NA,NA,NA,NA,16,256
520511,30,900,1,0,12,2,0,NA,NA,NA,NA,30,900
601001,49,2401,1,1,12,3,0,NA,NA,NA,NA,49,2401
601002,49,2401,0,1,12,3,0,NA,NA,NA,NA,49,2401
601511,27,729,1,1,12,2,0,NA,NA,NA,NA,27,729
601512,26,676,0,1,16,2,0,NA,NA,NA,NA,26,676
601521,20,400,0,0,16,2,0,NA,NA,NA,NA,20,400
602002,63,3969,0,0,6,2,0,NA,NA,NA,NA,63,3969
603001,57,3249,1,1,6,2,0,NA,NA,NA,NA,57,3249
603002,55,3025,0,1,6,2,0,NA,NA,NA,NA,55,3025
603005,21,441,0,1,9,2,0,NA,NA,NA,NA,21,441
603006,18,324,0,0,9,2,0,NA,NA,NA,NA,18,324
603007,22,484,1,1,6,2,0,NA,NA,NA,NA,22,484
603411,30,900,1,1,6,3,0,NA,NA,NA,NA,30,900
603412,37,1369,0,1,6,3,0,NA,NA,NA,NA,37,1369
603421,27,729,1,1,0,3,0,NA,NA,NA,NA,27,729
603422,26,676,0,1,6,3,0,NA,NA,NA,NA,26,676
604001,63,3969,1,1,6,2,0,NA,NA,NA,NA,63,3969
604111,36,1296,1,1,12,3,0,NA,NA,NA,NA,36,1296
604112,37,1369,0,1,16,3,0,NA,NA,NA,NA,37,1369
604311,40,1600,1,1,6,2,0,NA,NA,NA,NA,40,1600
604312,39,1521,0,1,12,2,0,NA,NA,NA,NA,39,1521
604313,18,324,0,0,12,2,0,NA,NA,NA,NA,18,324
604314,15,225,1,0,12,2,0,NA,NA,NA,NA,15,225
604411,35,1225,1,1,12,2,0,NA,NA,NA,NA,35,1225
604412,31,961,0,1,12,2,0,NA,NA,NA,NA,31,961
604511,55,3025,0,1,6,2,0,NA,NA,NA,NA,55,3025
606004,47,2209,1,1,9,3,0,NA,NA,NA,NA,47,2209
606005,44,1936,0,1,9,3,0,NA,NA,NA,NA,44,1936
606511,57,3249,1,1,9,2,0,NA,NA,NA,NA,57,3249
606512,54,2916,0,1,6,2,0,NA,NA,NA,NA,54,2916
606513,25,625,1,0,12,2,0,NA,NA,NA,NA,25,625
606521,22,484,0,0,0,2,0,NA,NA,NA,NA,22,484
606522,18,324,1,0,16,2,0,NA,NA,NA,NA,18,324
607001,55,3025,1,1,6,2,0,NA,NA,NA,NA,55,3025
607002,53,2809,0,1,6,2,0,NA,NA,NA,NA,53,2809
607003,27,729,1,0,9,2,0,NA,NA,NA,NA,27,729
607004,26,676,1,0,12,2,0,NA,NA,NA,NA,26,676
608001,55,3025,1,1,6,4,0,NA,NA,NA,NA,55,3025
608002,53,2809,0,1,6,4,0,NA,NA,NA,NA,53,2809
608005,23,529,1,1,9,4,0,NA,NA,NA,NA,23,529
608009,25,625,0,1,16,4,0,NA,NA,NA,NA,25,625
608411,36,1296,1,1,12,3,0,NA,NA,NA,NA,36,1296
608415,30,900,0,1,9,3,0,NA,NA,NA,NA,30,900
608421,33,1089,1,1,NA,3,0,NA,NA,NA,NA,33,1089
608422,29,841,0,1,9,3,0,NA,NA,NA,NA,29,841
609001,54,2916,1,1,6,2,0,NA,NA,NA,NA,54,2916
609002,52,2704,0,1,9,2,0,NA,NA,NA,NA,52,2704
609411,31,961,1,1,6,3,0,NA,NA,NA,NA,31,961
609412,29,841,0,1,12,3,0,NA,NA,NA,NA,29,841
609421,25,625,1,1,0,4,0,NA,NA,NA,NA,25,625
609422,25,625,0,1,0,4,0,NA,NA,NA,NA,25,625
609511,30,900,1,1,9,2,0,NA,NA,NA,NA,30,900
609512,27,729,0,1,12,2,0,NA,NA,NA,NA,27,729
610002,53,2809,0,1,6,2,0,NA,NA,NA,NA,53,2809
610411,34,1156,1,1,12,4,0,NA,NA,NA,NA,34,1156
610412,26,676,0,1,9,4,0,NA,NA,NA,NA,26,676
610421,33,1089,1,0,0,2,0,NA,NA,NA,NA,33,1089
610512,57,3249,1,1,6,2,0,NA,NA,NA,NA,57,3249
610513,17,289,1,0,12,2,0,NA,NA,NA,NA,17,289
610521,28,784,1,0,16,2,0,NA,NA,NA,NA,28,784
6110010,15,225,1,0,9,3,0,NA,NA,NA,NA,15,225
611002,64,4096,0,0,6,3,0,NA,NA,NA,NA,64,4096
611006,46,2116,1,1,0,3,0,NA,NA,NA,NA,46,2116
611007,46,2116,0,1,9,3,0,NA,NA,NA,NA,46,2116
611008,22,484,1,0,12,3,0,NA,NA,NA,NA,22,484
611009,18,324,0,0,12,3,0,NA,NA,NA,NA,18,324
611311,40,1600,1,1,12,2,0,NA,NA,NA,NA,40,1600
611312,35,1225,0,1,0,2,0,NA,NA,NA,NA,35,1225
611411,32,1024,1,1,12,2,0,NA,NA,NA,NA,32,1024
611412,31,961,0,1,12,2,0,NA,NA,NA,NA,31,961
611415,15,225,1,0,12,2,0,NA,NA,NA,NA,15,225
612001,56,3136,1,1,9,2,0,NA,NA,NA,NA,56,3136
612002,52,2704,0,1,6,2,0,NA,NA,NA,NA,52,2704
612311,38,1444,1,1,6,2,0,NA,NA,NA,NA,38,1444
612312,35,1225,0,1,9,2,0,NA,NA,NA,NA,35,1225
612313,16,256,0,0,12,2,0,NA,NA,NA,NA,16,256
612513,18,324,0,1,12,2,0,NA,NA,NA,NA,18,324
612515,18,324,1,1,9,2,0,NA,NA,NA,NA,18,324
612524,20,400,1,1,9,2,0,NA,NA,NA,NA,20,400
612526,20,400,0,1,9,2,0,NA,NA,NA,NA,20,400
613004,31,961,0,1,12,2,0,NA,NA,NA,NA,31,961
613005,33,1089,1,1,16,2,0,NA,NA,NA,NA,33,1089
614002,55,3025,0,0,9,2,0,NA,NA,NA,NA,55,3025
614411,33,1089,1,1,12,3,0,NA,NA,NA,NA,33,1089
614412,34,1156,0,1,12,3,0,NA,NA,NA,NA,34,1156
614422,25,625,0,0,12,2,0,NA,NA,NA,NA,25,625
614511,35,1225,1,1,9,2,0,NA,NA,NA,NA,35,1225
614512,27,729,0,1,16,2,0,NA,NA,NA,NA,27,729
616002,66,4356,0,0,6,3,0,NA,NA,NA,NA,66,4356
616005,17,289,1,0,12,3,0,NA,NA,NA,NA,17,289
617001,60,3600,1,1,6,4,0,NA,NA,NA,NA,60,3600
617002,57,3249,0,1,6,4,0,NA,NA,NA,NA,57,3249
617006,26,676,1,0,12,4,0,NA,NA,NA,NA,26,676
617008,20,400,1,0,9,4,0,NA,NA,NA,NA,20,400
617411,37,1369,1,1,12,3,0,NA,NA,NA,NA,37,1369
617412,34,1156,0,1,12,3,0,NA,NA,NA,NA,34,1156
617511,25,625,1,1,9,2,0,NA,NA,NA,NA,25,625
617512,28,784,0,1,9,2,0,NA,NA,NA,NA,28,784
618003,35,1225,1,0,6,2,0,NA,NA,NA,NA,35,1225
618004,26,676,1,0,6,2,0,NA,NA,NA,NA,26,676
619001,53,2809,1,1,6,3,0,NA,NA,NA,NA,53,2809
619002,52,2704,0,1,6,3,0,NA,NA,NA,NA,52,2704
619005,24,576,0,1,12,3,0,NA,NA,NA,NA,24,576
619008,27,729,1,1,12,3,0,NA,NA,NA,NA,27,729
619311,37,1369,1,1,6,3,0,NA,NA,NA,NA,37,1369
619312,37,1369,0,1,6,3,0,NA,NA,NA,NA,37,1369
619313,15,225,0,0,9,3,0,NA,NA,NA,NA,15,225
619511,32,1024,1,1,12,2,0,NA,NA,NA,NA,32,1024
619512,29,841,0,1,12,2,0,NA,NA,NA,NA,29,841
620001,64,4096,1,1,9,3,0,NA,NA,NA,NA,64,4096
620002,60,3600,0,1,6,3,0,NA,NA,NA,NA,60,3600
620005,21,441,0,1,12,3,0,NA,NA,NA,NA,21,441
620006,23,529,1,1,9,3,0,NA,NA,NA,NA,23,529
620411,32,1024,1,1,12,3,0,NA,NA,NA,NA,32,1024
620412,33,1089,0,1,12,3,0,NA,NA,NA,NA,33,1089
620511,36,1296,1,1,9,3,0,NA,NA,NA,NA,36,1296
620512,35,1225,0,1,12,3,0,NA,NA,NA,NA,35,1225
701411,39,1521,1,1,9,4,1,NA,NA,NA,NA,39,1521
701412,35,1225,0,1,12,4,1,NA,NA,NA,NA,35,1225
701416,64,4096,0,0,6,4,1,NA,NA,NA,NA,64,4096
702001,72,5184,0,0,6,2,1,NA,NA,NA,NA,72,5184
703002,66,4356,0,0,6,3,1,NA,NA,NA,NA,66,4356
703006,42,1764,1,1,12,3,1,NA,NA,NA,NA,42,1764
703007,30,900,0,1,12,3,1,NA,NA,NA,NA,30,900
703311,42,1764,1,1,12,2,1,NA,NA,NA,NA,42,1764
703312,39,1521,0,1,12,2,1,NA,NA,NA,NA,39,1521
703511,34,1156,1,1,12,2,1,NA,NA,NA,NA,34,1156
703512,32,1024,0,1,12,2,1,NA,NA,NA,NA,32,1024
703531,15,225,1,0,9,2,1,NA,NA,NA,NA,15,225
704002,69,4761,0,0,9,2,1,NA,NA,NA,NA,69,4761
704511,38,1444,1,1,9,2,1,NA,NA,NA,NA,38,1444
704512,34,1156,0,1,16,2,1,NA,NA,NA,NA,34,1156
705004,36,1296,1,1,12,3,1,NA,NA,NA,NA,36,1296
705006,38,1444,0,1,12,3,1,NA,NA,NA,NA,38,1444
706001,55,3025,1,1,9,2,1,NA,NA,NA,NA,55,3025
706002,50,2500,0,1,12,2,1,NA,NA,NA,NA,50,2500
706411,25,625,1,1,NA,3,1,NA,NA,NA,NA,25,625
706412,25,625,0,1,12,3,1,NA,NA,NA,NA,25,625
706421,23,529,0,1,12,2,1,NA,NA,NA,NA,23,529
706511,19,361,1,0,12,2,1,NA,NA,NA,NA,19,361
706521,16,256,1,0,9,2,1,NA,NA,NA,NA,16,256
707002,78,6084,0,0,6,2,1,NA,NA,NA,NA,78,6084
707211,41,1681,1,1,12,2,NA,NA,NA,NA,NA,41,1681
707212,42,1764,0,1,6,2,NA,NA,NA,NA,NA,42,1764
708003,38,1444,0,1,12,3,1,NA,NA,NA,NA,38,1444
708004,40,1600,1,1,6,3,1,NA,NA,NA,NA,40,1600
708005,15,225,1,0,12,3,1,NA,NA,NA,NA,15,225
708511,72,5184,1,1,6,2,1,NA,NA,NA,NA,72,5184
708512,42,1764,0,1,12,2,1,NA,NA,NA,NA,42,1764
709001,57,3249,0,0,6,2,1,NA,NA,NA,NA,57,3249
709511,38,1444,1,1,12,2,1,NA,NA,NA,NA,38,1444
709512,34,1156,0,1,9,2,1,NA,NA,NA,NA,34,1156
710002,72,5184,0,0,6,2,1,NA,NA,NA,NA,72,5184
711004,43,1849,1,1,12,3,1,NA,NA,NA,NA,43,1849
711005,42,1764,0,1,12,3,1,NA,NA,NA,NA,42,1764
712002,94,8836,0,0,6,3,1,NA,NA,NA,NA,94,8836
712004,63,3969,1,1,0,3,1,NA,NA,NA,NA,63,3969
712005,48,2304,0,1,12,3,1,NA,NA,NA,NA,48,2304
713001,47,2209,1,1,9,2,1,NA,NA,NA,NA,47,2209
713002,47,2209,0,1,9,2,1,NA,NA,NA,NA,47,2209
713005,19,361,0,0,12,2,1,NA,NA,NA,NA,19,361
713511,31,961,1,1,NA,2,1,NA,NA,NA,NA,31,961
713512,30,900,0,1,12,2,1,NA,NA,NA,NA,30,900
713521,17,289,1,0,12,2,1,NA,NA,NA,NA,17,289
714001,61,3721,1,1,9,2,1,NA,NA,NA,NA,61,3721
714002,65,4225,0,1,12,2,1,NA,NA,NA,NA,65,4225
714112,27,729,1,0,16,3,1,NA,NA,NA,NA,27,729
714313,32,1024,0,1,0,3,1,NA,NA,NA,NA,32,1024
714318,34,1156,1,1,12,3,1,NA,NA,NA,NA,34,1156
715002,74,5476,0,0,6,2,1,NA,NA,NA,NA,74,5476
715003,40,1600,1,0,9,2,1,NA,NA,NA,NA,40,1600
715004,43,1849,0,0,12,2,1,NA,NA,NA,NA,43,1849
715006,18,324,0,0,12,2,1,NA,NA,NA,NA,18,324
715511,19,361,0,0,16,2,1,NA,NA,NA,NA,19,361
716001,58,3364,1,1,6,2,1,NA,NA,NA,NA,58,3364
716002,57,3249,0,1,6,2,1,NA,NA,NA,NA,57,3249
716311,32,1024,0,1,12,3,1,NA,NA,NA,NA,32,1024
716317,31,961,1,1,9,3,1,NA,NA,NA,NA,31,961
716411,24,576,0,1,12,2,1,NA,NA,NA,NA,24,576
716511,27,729,1,1,12,2,1,NA,NA,NA,NA,27,729
716512,25,625,0,1,12,2,1,NA,NA,NA,NA,25,625
718001,62,3844,1,1,6,2,1,NA,NA,NA,NA,62,3844
718002,60,3600,0,1,6,2,1,NA,NA,NA,NA,60,3600
718005,26,676,1,0,12,2,1,NA,NA,NA,NA,26,676
718411,37,1369,1,1,12,3,1,NA,NA,NA,NA,37,1369
718412,37,1369,0,1,12,3,1,NA,NA,NA,NA,37,1369
718511,34,1156,1,1,6,2,1,NA,NA,NA,NA,34,1156
718512,22,484,0,1,12,2,1,NA,NA,NA,NA,22,484
718523,34,1156,1,1,12,2,1,NA,NA,NA,NA,34,1156
718524,32,1024,0,1,12,2,1,NA,NA,NA,NA,32,1024
718531,22,484,1,0,12,2,1,NA,NA,NA,NA,22,484
720001,61,3721,1,1,NA,2,1,NA,NA,NA,NA,61,3721
720002,59,3481,0,1,9,2,1,NA,NA,NA,NA,59,3481
720003,33,1089,0,0,6,2,1,NA,NA,NA,NA,33,1089
722001,51,2601,1,1,9,2,1,NA,NA,NA,NA,51,2601
722002,47,2209,0,1,12,2,1,NA,NA,NA,NA,47,2209
722411,22,484,0,0,16,2,1,NA,NA,NA,NA,22,484
722511,16,256,1,0,12,2,1,NA,NA,NA,NA,16,256
7230010,28,784,0,1,12,3,1,NA,NA,NA,NA,28,784
723002,70,4900,0,0,9,3,1,NA,NA,NA,NA,70,4900
723004,35,1225,1,1,12,3,1,NA,NA,NA,NA,35,1225
723311,45,2025,1,1,12,4,1,NA,NA,NA,NA,45,2025
723312,41,1681,0,1,12,4,1,NA,NA,NA,NA,41,1681
723511,37,1369,1,1,9,2,1,NA,NA,NA,NA,37,1369
723512,29,841,0,1,12,2,1,NA,NA,NA,NA,29,841
723531,17,289,1,0,12,2,1,NA,NA,NA,NA,17,289
723532,15,225,1,0,9,2,1,NA,NA,NA,NA,15,225
724002,61,3721,0,0,6,2,1,NA,NA,NA,NA,61,3721
724004,30,900,1,0,9,2,1,NA,NA,NA,NA,30,900
724511,34,1156,1,1,12,2,1,NA,NA,NA,NA,34,1156
724512,30,900,0,1,12,2,1,NA,NA,NA,NA,30,900
725004,56,3136,1,1,NA,3,1,NA,NA,NA,NA,56,3136
725005,42,1764,0,1,9,3,1,NA,NA,NA,NA,42,1764
725411,42,1764,0,0,12,3,1,NA,NA,NA,NA,42,1764
725412,15,225,1,0,9,3,1,NA,NA,NA,NA,15,225
725413,15,225,1,0,9,3,1,NA,NA,NA,NA,15,225
725414,28,784,1,0,6,3,1,NA,NA,NA,NA,28,784
725415,24,576,1,0,9,3,1,NA,NA,NA,NA,24,576
725511,16,256,1,0,9,2,1,NA,NA,NA,NA,16,256
726001,52,2704,1,1,6,2,1,NA,NA,NA,NA,52,2704
726002,54,2916,0,1,9,2,1,NA,NA,NA,NA,54,2916
726411,24,576,1,0,12,2,1,NA,NA,NA,NA,24,576
726511,35,1225,1,1,9,2,1,NA,NA,NA,NA,35,1225
726512,27,729,0,1,12,2,1,NA,NA,NA,NA,27,729
726521,25,625,1,0,9,2,1,NA,NA,NA,NA,25,625
727003,61,3721,1,0,6,2,1,NA,NA,NA,NA,61,3721
728002,70,4900,0,0,9,2,1,NA,NA,NA,NA,70,4900
728511,28,784,1,1,9,2,1,NA,NA,NA,NA,28,784
728512,33,1089,0,1,12,2,1,NA,NA,NA,NA,33,1089
729001,64,4096,1,1,6,2,1,NA,NA,NA,NA,64,4096
729002,50,2500,0,1,12,2,1,NA,NA,NA,NA,50,2500
801001,52,2704,1,1,6,2,1,NA,NA,NA,NA,52,2704
801002,49,2401,0,1,6,2,1,NA,NA,NA,NA,49,2401
801006,21,441,1,0,16,2,1,NA,NA,NA,NA,21,441
801411,29,841,1,1,12,2,1,NA,NA,NA,NA,29,841
801412,30,900,0,1,12,2,1,NA,NA,NA,NA,30,900
801421,27,729,0,1,9,3,1,NA,NA,NA,NA,27,729
801422,32,1024,1,1,12,3,1,NA,NA,NA,NA,32,1024
801511,25,625,1,1,12,2,1,NA,NA,NA,NA,25,625
801512,23,529,0,1,0,2,1,NA,NA,NA,NA,23,529
802001,57,3249,1,1,6,2,1,NA,NA,NA,NA,57,3249
802002,54,2916,0,1,6,2,1,NA,NA,NA,NA,54,2916
802008,23,529,0,0,6,2,1,NA,NA,NA,NA,23,529
802009,17,289,0,0,12,2,1,NA,NA,NA,NA,17,289
802412,33,1089,0,1,6,2,1,NA,NA,NA,NA,33,1089
802421,37,1369,1,1,6,2,1,NA,NA,NA,NA,37,1369
802422,31,961,0,1,6,2,1,NA,NA,NA,NA,31,961
803001,51,2601,1,1,6,2,1,NA,NA,NA,NA,51,2601
803002,47,2209,0,1,6,2,1,NA,NA,NA,NA,47,2209
803004,23,529,1,0,9,2,1,NA,NA,NA,NA,23,529
803006,20,400,0,0,9,2,1,NA,NA,NA,NA,20,400
803007,18,324,1,0,12,2,1,NA,NA,NA,NA,18,324
803312,48,2304,0,0,6,3,1,NA,NA,NA,NA,48,2304
803313,27,729,0,1,12,3,1,NA,NA,NA,NA,27,729
803314,20,400,1,0,12,3,1,NA,NA,NA,NA,20,400
804001,57,3249,1,1,6,2,1,NA,NA,NA,NA,57,3249
804002,56,3136,0,1,6,2,1,NA,NA,NA,NA,56,3136
804311,38,1444,1,1,9,3,1,NA,NA,NA,NA,38,1444
804312,35,1225,0,1,9,3,1,NA,NA,NA,NA,35,1225
804313,15,225,0,0,12,3,1,NA,NA,NA,NA,15,225
804411,32,1024,1,1,9,2,1,NA,NA,NA,NA,32,1024
804412,30,900,0,1,9,2,1,NA,NA,NA,NA,30,900
804511,38,1444,1,1,9,3,1,NA,NA,NA,NA,38,1444
804512,33,1089,0,1,6,3,1,NA,NA,NA,NA,33,1089
804513,17,289,0,0,6,3,1,NA,NA,NA,NA,17,289
805001,55,3025,1,1,NA,3,1,NA,NA,NA,NA,55,3025
