"id","hhid14","age","age2","male","married","educ","hhsize","rural","disability","dis_phys","dis_cog","dis_vis","dis_hear","dis_verb","dis_men","dis_autism","employ","wage","ln_wage","sec_agr","sec_min","sec_man","sec_ele","sec_con","sec_who","sec_tra","sec_fin","sec_soc","sec_other"
"10043312","1004331",34,1156,0,1,9,3,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10043313","1004331",15,225,0,0,12,3,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10043511","1004351",42,1764,1,1,NA,2,0,1,0,0,1,0,0,0,0,1,1500000,14.2209756660724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10043512","1004351",50,2500,0,1,6,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10043521","1004352",52,2704,1,1,9,2,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,1,0,0,0
"10043522","1004352",37,1369,0,1,0,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10043523","1004352",20,400,0,0,12,2,0,0,0,0,0,0,0,0,0,1,1750000,14.3751263458997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10043531","1004353",27,729,1,1,0,2,0,0,0,0,0,0,0,0,0,1,1600000,14.28551418721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10043532","1004353",24,576,0,1,0,2,0,0,0,0,0,0,0,0,0,1,350000,12.7656884334656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10043534","1004353",25,625,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1800000,14.4032972228664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10044001","1004400",71,5041,1,1,6,2,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10044002","1004400",70,4900,0,1,6,2,0,0,0,0,0,0,0,0,0,1,50000,10.8197782844103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10044006","1004400",25,625,1,0,9,2,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10044411","1004441",37,1369,1,1,6,4,0,0,0,0,0,0,0,0,0,1,1600000,14.28551418721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10044412","1004441",32,1024,0,1,6,4,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10044511","1004451",30,900,1,1,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10044512","1004451",24,576,0,1,6,3,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10101002","1010100",59,3481,0,0,9,2,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10104001","1010400",65,4225,1,1,6,2,0,0,0,0,0,0,0,0,0,1,3e+06,14.9141228466324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10104002","1010400",61,3721,0,1,6,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
